측정일자,권역명,측정소명,미세먼지,초미세먼지,오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
20160102,도심권,종로구,53,37,0.007,0.044,0.5,0.006
20160102,도심권,중구,47,25,0.007,0.064,0.6,0.007
20160102,동남권,서초구,53,26,0.013,0.03,0.5,0.006
20160102,서남권,양천구,59,40,0.014,0.035,0.7,0.005
20160102,서남권,영등포구,62,28,0.009,0.032,0.9,0.006
20160102,서남권,관악구,54,35,0.013,0.047,0.8,0.005
20160102,동북권,도봉구,54,31,0.004,0.059,0.9,0.005
20160102,서북권,은평구,45,24,0.016,0.037,0.6,0.007
20160102,동북권,중랑구,51,29,0.007,0.052,0.9,0.007
20160102,동북권,동대문구,55,33,0.007,0.05,0.9,0.007
20160102,도심권,용산구,43,30,0.008,0.042,0.4,0.005
20160102,동북권,노원구,52,36,0.004,0.049,0.8,0.008
20160102,동남권,송파구,41,25,0.012,0.04,0.6,0.005
20160102,서남권,동작구,48,34,0.015,0.041,0.6,0.005
20160102,서북권,서대문구,55,26,0.013,0.05,0.7,0.005
20160102,동북권,강북구,71,44,0.005,0.047,0.9,0.005
20160102,동남권,강동구,56,31,0.002,0.046,0.8,0.004
20160102,동북권,성동구,44,27,0.005,0.046,0.7,0.005
20160102,동남권,강남구,50,29,0.012,0.039,0.5,0.006
20160102,동북권,광진구,58,41,0.007,0.043,0.6,0.005
20160102,서북권,마포구,45,35,0.011,0.037,0.7,0.006
20160103,서남권,금천구,96,67,0.014,0.05,0.9,0.008
20160103,동남권,강남구,101,60,0.012,0.052,0.8,0.007
20160103,동남권,송파구,76,44,0.011,0.047,1.2,0.006
20160103,동북권,광진구,111,80,0.009,0.051,1,0.005
20160103,동남권,강동구,97,56,0.002,0.057,1.1,0.005
20160103,서남권,양천구,116,80,0.017,0.044,0.9,0.007
20160103,서남권,강서구,0,50,0.011,0.043,0.7,0.007
20160103,서남권,구로구,83,51,0.017,0.037,0.9,0.008
20160103,동북권,동대문구,94,59,0.013,0.05,1.1,0.008
20160103,동북권,강북구,109,68,0.016,0.047,1.1,0.007
20160103,동북권,중랑구,92,54,0.008,0.061,1.2,0.008
20160103,동북권,성동구,0,50,0.008,0.053,1.1,0.005
20160103,서남권,관악구,96,60,0.019,0.052,0.9,0.007
20160103,동남권,서초구,114,52,0.01,0.042,0.8,0.007
20160103,서북권,은평구,96,49,0.017,0.04,0.8,0.007
20160103,서북권,마포구,88,68,0.017,0.04,0.8,0.007
20160103,서남권,영등포구,119,53,0.012,0.033,0.9,0.006
20160103,도심권,중구,86,50,0.016,0.064,0.5,0.009
20160103,도심권,종로구,98,68,0.015,0.044,0.6,0.007
20160103,서북권,서대문구,109,53,0.017,0.059,0.8,0.006
20160103,도심권,용산구,85,62,0.01,0.049,0.7,0.006
20160103,서남권,동작구,94,61,0.016,0.05,0.8,0.006
20160103,동북권,성북구,80,50,0.013,0.055,1.1,0.006
20160103,동북권,노원구,87,60,0.011,0.051,1.1,0.01
20160103,동북권,도봉구,83,48,0.02,0.052,1,0.007
20160104,서남권,동작구,70,51,0.028,0.028,0.5,0.005
20160104,서북권,서대문구,89,43,0.027,0.029,0.6,0.006
20160104,서남권,구로구,77,42,0.025,0.021,0.7,0.007
20160104,동북권,성동구,33,48,0.023,0.026,0.6,0.005
20160104,동남권,송파구,61,35,0.03,0.025,0.6,0.006
20160104,서남권,관악구,66,45,0.027,0.033,0.7,0.005
20160104,동북권,광진구,85,61,0.026,0.024,0.8,0.005
20160104,동북권,동대문구,76,46,0.025,0.02,0.7,0.007
20160104,서남권,양천구,87,62,0.021,0.029,0.7,0.005
20160104,동남권,강동구,77,38,0.003,0.024,0.6,0.004
20160104,서남권,금천구,86,60,0.025,0.03,0.7,0.007
20160104,도심권,종로구,84,58,0.02,0.022,0.4,0.006
20160104,동북권,중랑구,80,45,0.024,0.031,0.7,0.007
20160104,동북권,성북구,64,38,0.029,0.022,0.6,0.006
20160104,서북권,마포구,74,57,0.024,0.026,0.7,0.006
20160104,동북권,도봉구,68,41,0.041,0.018,0.5,0.006
20160104,도심권,중구,70,38,0.026,0.032,0.4,0.007
20160104,서남권,영등포구,96,43,0.017,0.024,0.7,0.007
20160104,동남권,서초구,106,43,0.021,0.023,0.5,0.006
20160104,동북권,노원구,72,46,0.03,0.019,0.6,0.008
20160104,동북권,강북구,78,48,0.03,0.021,0.7,0.005
20160104,서남권,강서구,25,43,0.022,0.024,0.5,0.006
20160104,서북권,은평구,82,46,0.029,0.027,0.7,0.007
20160104,동남권,강남구,83,47,0.03,0.028,0.6,0.006
20160104,도심권,용산구,66,49,0.022,0.029,0.5,0.006
20160105,서북권,마포구,26,19,0.018,0.021,0.4,0.005
20160105,서북권,서대문구,37,17,0.018,0.03,0.6,0.006
20160105,동남권,강남구,33,16,0.022,0.028,0.4,0.006
20160105,도심권,중구,30,13,0.02,0.028,0.2,0.007
20160105,서남권,구로구,31,16,0.015,0.023,0.5,0.006
20160105,동남권,서초구,58,17,0.013,0.025,0.3,0.006
20160105,서남권,동작구,30,19,0.017,0.029,0.4,0.005
20160105,동북권,노원구,26,15,0.019,0.019,0.4,0.007
20160105,도심권,종로구,29,18,0.006,0.022,0.3,0.005
20160105,동북권,성북구,29,15,0.02,0.023,0.4,0.006
20160105,도심권,용산구,26,17,0.014,0.027,0.2,0.005
20160105,동북권,동대문구,28,14,0.017,0.024,0.6,0.006
20160105,서남권,관악구,33,18,0.015,0.034,0.5,0.005
20160105,서남권,강서구,38,16,0.015,0.023,0.3,0.006
20160105,동북권,성동구,35,16,0.016,0.026,0.4,0.004
20160105,서남권,영등포구,40,18,0.01,0.026,0.6,0.007
20160105,동북권,광진구,29,19,0.018,0.021,0.3,0.006
20160105,동북권,도봉구,26,12,0.027,0.019,0.3,0.005
20160105,서북권,은평구,34,15,0.017,0.025,0.5,0.007
20160105,동북권,강북구,31,18,0.019,0.022,0.5,0.004
20160105,동남권,강동구,30,13,0.006,0.024,0.4,0.004
20160105,서남권,양천구,37,21,0.015,0.027,0.5,0.005
20160105,동북권,중랑구,31,16,0.018,0.025,0.5,0.006
20160105,동남권,송파구,27,13,0.021,0.023,0.3,0.006
20160105,서남권,금천구,31,18,0.015,0.028,0.5,0.006
20160106,동남권,강남구,61,29,0.009,0.042,0.6,0.007
20160106,서남권,금천구,53,33,0.007,0.043,0.7,0.007
20160106,동남권,송파구,57,27,0.007,0.039,0.7,0.006
20160106,동남권,강동구,66,31,0.004,0.044,0.7,0.005
20160106,서남권,강서구,63,27,0.005,0.04,0.6,0.007
20160106,서남권,구로구,49,27,0.008,0.034,0.7,0.008
20160106,동북권,강북구,55,33,0.008,0.038,0.8,0.006
20160106,서남권,관악구,51,30,0.009,0.047,0.7,0.007
20160106,동북권,동대문구,56,28,0.007,0.042,0.8,0.008
20160106,도심권,중구,63,24,0.008,0.046,0.5,0.008
20160106,동북권,중랑구,60,33,0.011,0.041,0.7,0.007
20160106,동남권,서초구,68,26,0.006,0.036,0.5,0.007
20160106,동북권,도봉구,48,25,0.012,0.038,0.6,0.007
20160106,서남권,양천구,59,36,0.008,0.041,0.7,0.006
20160106,도심권,종로구,50,31,0.002,0.04,0.5,0.006
20160106,동북권,광진구,59,37,0.007,0.039,0.7,0.006
20160106,서북권,은평구,51,26,0.01,0.039,0.6,0.008
20160106,서북권,서대문구,57,27,0.008,0.052,0.8,0.006
20160106,도심권,용산구,43,30,0.008,0.04,0.4,0.006
20160106,서남권,영등포구,63,28,0.006,0.033,0.7,0.007
20160106,서남권,동작구,49,34,0.009,0.045,0.6,0.006
20160106,서북권,마포구,43,30,0.006,0.038,0.7,0.006
20160106,동북권,노원구,46,29,0.008,0.039,0.7,0.008
20160106,동북권,성동구,61,28,0.007,0.041,0.7,0.005
20160106,동북권,성북구,57,28,0.008,0.043,0.8,0.009
20160107,동남권,서초구,52,20,0.013,0.025,0.4,0.006
20160107,서북권,마포구,31,21,0.016,0.024,0.5,0.006
20160107,서남권,영등포구,48,21,0.011,0.026,0.7,0.007
20160107,서남권,동작구,33,22,0.017,0.03,0.5,0.005
20160107,동북권,강북구,35,21,0.018,0.023,0.5,0.005
20160107,동북권,광진구,37,23,0.017,0.023,0.3,0.005
20160107,도심권,용산구,31,21,0.014,0.028,0.3,0.005
20160107,동북권,노원구,36,22,0.015,0.025,0.6,0.007
20160107,동북권,도봉구,33,16,0.029,0.016,0.4,0.006
20160107,도심권,종로구,37,23,0.006,0.022,0.3,0.005
20160107,동북권,중랑구,42,21,0.016,0.032,0.6,0.007
20160107,서북권,서대문구,43,20,0.016,0.034,0.7,0.006
20160107,동북권,성동구,43,20,0.015,0.027,0.5,0.005
20160107,동남권,강동구,48,23,0.009,0.03,0.6,0.005
20160107,서남권,양천구,44,25,0.013,0.029,0.6,0.005
20160107,동북권,동대문구,39,19,0.017,0.022,0.6,0.007
20160107,서남권,구로구,36,18,0.016,0.023,0.6,0.007
20160107,도심권,중구,39,19,0.016,0.027,0.3,0.007
20160107,동북권,성북구,38,17,0.018,0.026,0.6,0.007
20160107,서남권,금천구,38,23,0.015,0.03,0.5,0.007
20160107,서남권,관악구,39,22,0.017,0.033,0.6,0.006
20160107,동남권,강남구,41,19,0.021,0.028,0.5,0.006
20160107,서북권,은평구,40,19,0.017,0.028,0.5,0.008
20160107,동남권,송파구,36,17,0.021,0.023,0.4,0.005
20160107,서남권,강서구,47,20,0.013,0.027,0.4,0.007
20160108,동남권,강동구,40,19,0.008,0.034,0.6,0.005
20160108,동남권,서초구,48,18,0.012,0.028,0.4,0.007
20160108,서남권,양천구,35,19,0.013,0.031,0.5,0.005
20160108,서북권,마포구,25,17,0.015,0.026,0.5,0.006
20160108,서북권,은평구,35,16,0.017,0.03,0.4,0.007
20160108,동북권,노원구,31,35,0.012,0.032,0.6,0.007
20160108,동남권,송파구,35,17,0.016,0.031,0.5,0.006
20160108,동북권,강북구,32,20,0.015,0.03,0.7,0.005
20160108,도심권,중구,32,14,0.017,0.027,0.3,0.007
20160108,동남권,강남구,33,16,0.02,0.03,0.5,0.006
20160108,동북권,동대문구,36,18,0.013,0.032,0.7,0.007
20160108,도심권,용산구,24,17,0.014,0.027,0.2,0.005
20160108,동북권,성동구,35,16,0.014,0.03,0.5,0.005
20160108,동북권,광진구,36,22,0.014,0.029,0.5,0.006
20160108,도심권,종로구,34,22,0.006,0.026,0.3,0.005
20160108,동북권,도봉구,30,15,0.02,0.028,0.5,0.006
20160108,서남권,강서구,38,16,0.013,0.029,0.5,0.007
20160108,서남권,동작구,29,15,0.015,0.033,0.5,0.005
20160108,서남권,관악구,35,20,0.014,0.037,0.6,0.006
20160108,동북권,중랑구,33,18,0.016,0.033,0.6,0.007
20160108,서남권,영등포구,38,18,0.009,0.028,0.7,0.007
20160108,서북권,서대문구,34,16,0.017,0.036,0.7,0.006
20160108,서남권,구로구,30,16,0.014,0.027,0.6,0.007
20160108,서남권,금천구,33,19,0.013,0.033,0.6,0.006
20160108,동북권,성북구,34,13,0.015,0.032,0.7,0.007
20160109,서남권,관악구,40,23,0.014,0.038,0.6,0.006
20160109,동북권,광진구,39,25,0.015,0.03,0.5,0.004
20160109,도심권,중구,34,17,0.016,0.031,0.4,0.007
20160109,서북권,은평구,33,19,0.009,0.036,0.4,0.006
20160109,서북권,서대문구,39,19,0.016,0.037,0.7,0.006
20160109,동남권,송파구,35,16,0.017,0.029,0.4,0.006
20160109,동북권,도봉구,34,18,0.018,0.032,0.6,0.005
20160109,동북권,강북구,35,22,0.015,0.031,0.6,0.005
20160109,동북권,중랑구,37,19,0.014,0.036,0.6,0.007
20160109,서남권,금천구,35,20,0.015,0.032,0.5,0.006
20160109,동남권,서초구,52,19,0.012,0.029,0.4,0.006
20160109,동북권,성동구,39,17,0.013,0.033,0.5,0.005
20160109,동남권,강동구,44,22,0.006,0.038,0.6,0.005
20160109,서남권,영등포구,42,19,0.01,0.026,0.7,0.007
20160109,동남권,강남구,35,18,0.02,0.029,0.4,0.006
20160109,서남권,구로구,31,17,0.015,0.027,0.6,0.007
20160109,동북권,성북구,37,17,0.015,0.033,0.6,0.006
20160109,동북권,노원구,36,20,0.01,0.036,0.7,0.007
20160109,서남권,동작구,31,16,0.018,0.031,0.4,0.005
20160109,서남권,양천구,39,24,0.014,0.031,0.6,0.005
20160109,도심권,종로구,35,22,0.005,0.027,0.3,0.005
20160109,서북권,마포구,28,20,0.015,0.027,0.5,0.006
20160109,동북권,동대문구,36,18,0.015,0.03,0.7,0.007
20160109,도심권,용산구,29,20,0.013,0.031,0.3,0.005
20160109,서남권,강서구,40,18,0.013,0.031,0.5,0.007
20160110,서남권,금천구,33,22,0.018,0.029,0.5,0.006
20160110,동북권,성동구,33,17,0.022,0.022,0.5,0.005
20160110,서남권,구로구,28,17,0.018,0.025,0.6,0.007
20160110,서북권,은평구,32,17,0.022,0.029,0.5,0.007
20160110,서남권,양천구,40,27,0.017,0.03,0.6,0.005
20160110,동북권,광진구,33,24,0.022,0.022,0.5,0.004
20160110,동북권,동대문구,31,17,0.022,0.023,0.7,0.007
20160110,서남권,강서구,35,18,0.017,0.027,0.4,0.007
20160110,동북권,노원구,30,12,0.02,0.025,0.5,0.008
20160110,동북권,성북구,32,17,0.021,0.027,0.5,0.007
20160110,동북권,강북구,32,21,0.02,0.029,0.5,0.005
20160110,서북권,서대문구,34,18,0.021,0.034,0.6,0.006
20160110,동북권,도봉구,28,15,0.029,0.023,0.4,0.005
20160110,동북권,중랑구,31,18,0.024,0.028,0.6,0.007
20160110,서남권,동작구,29,18,0.023,0.027,0.4,0.005
20160110,동남권,강동구,32,17,0.013,0.027,0.5,0.005
20160110,도심권,중구,30,16,0.023,0.024,0.4,0.007
20160110,서북권,마포구,29,21,0.02,0.024,0.5,0.006
20160110,동남권,서초구,42,18,0.02,0.022,0.4,0.006
20160110,동남권,강남구,31,17,0.03,0.023,0.4,0.006
20160110,동남권,송파구,27,14,0.028,0.021,0.4,0.006
20160110,서남권,영등포구,39,20,0.012,0.023,0.6,0.007
20160110,서남권,관악구,38,24,0.017,0.037,0.6,0.005
20160110,도심권,용산구,28,20,0.018,0.028,0.2,0.005
20160110,도심권,종로구,32,23,0.009,0.02,0.3,0.005
20160111,동북권,노원구,33,13,0.023,0.019,0.5,0.007
20160111,서북권,은평구,40,22,0.021,0.026,0.5,0.007
20160111,서북권,마포구,32,22,0.017,0.025,0.5,0.006
20160111,동북권,광진구,43,29,0.016,0.03,0.6,0.005
20160111,도심권,종로구,38,27,0.007,0.023,0.3,0.005
20160111,동북권,중랑구,38,19,0.019,0.031,0.6,0.007
20160111,동북권,성북구,38,18,0.02,0.028,0.6,0.007
20160111,동남권,서초구,59,22,0.014,0.028,0.4,0.006
20160111,도심권,중구,40,20,0.019,0.027,0.4,0.007
20160111,서북권,서대문구,43,20,0.02,0.029,0.7,0.006
20160111,서남권,구로구,35,20,0.016,0.025,0.6,0.006
20160111,동북권,도봉구,34,16,0.026,0.022,0.4,0.006
20160111,서남권,금천구,38,22,0.015,0.031,0.5,0.006
20160111,동남권,강남구,42,20,0.02,0.032,0.5,0.006
20160111,동북권,동대문구,38,18,0.018,0.027,0.7,0.007
20160111,동남권,강동구,42,20,0.009,0.032,0.6,0.005
20160111,도심권,용산구,33,21,0.014,0.031,0.3,0.006
20160111,서남권,영등포구,48,21,0.01,0.027,0.7,0.007
20160111,동북권,강북구,34,21,0.02,0.026,0.5,0.005
20160111,동남권,송파구,39,18,0.018,0.03,0.5,0.006
20160111,서남권,동작구,35,19,0.016,0.033,0.5,0.005
20160111,동북권,성동구,45,20,0.015,0.031,0.5,0.005
20160111,서남권,강서구,44,20,0.016,0.025,0.4,0.006
20160111,서남권,관악구,43,26,0.014,0.039,0.6,0.005
20160111,서남권,양천구,45,26,0.016,0.029,0.6,0.005
20160112,서남권,동작구,36,20,0.012,0.041,0.5,0.005
20160112,서남권,관악구,46,27,0.011,0.045,0.6,0.005
20160112,동남권,서초구,66,27,0.009,0.033,0.4,0.006
20160112,서남권,강서구,49,20,0.013,0.03,0.5,0.007
20160112,동남권,강남구,52,22,0.011,0.042,0.6,0.006
20160112,서남권,구로구,40,19,0.012,0.029,0.6,0.006
20160112,동북권,강북구,44,24,0.016,0.029,0.6,0.005
20160112,동북권,성동구,55,22,0.01,0.038,0.6,0.004
20160112,동북권,중랑구,54,26,0.013,0.038,0.6,0.007
20160112,서북권,서대문구,52,23,0.014,0.04,0.6,0.005
20160112,서북권,마포구,37,24,0.011,0.031,0.6,0.006
20160112,동남권,송파구,55,24,0.011,0.038,0.6,0.006
20160112,동북권,노원구,46,18,0.017,0.028,0.6,0.007
20160112,동남권,강동구,61,26,0.007,0.039,0.6,0.005
20160112,동북권,성북구,51,21,0.014,0.035,0.6,0.007
20160112,동북권,도봉구,47,20,0.021,0.028,0.5,0.005
20160112,서남권,양천구,49,27,0.013,0.033,0.6,0.005
20160112,서북권,은평구,46,23,0.014,0.032,0.5,0.007
20160112,도심권,용산구,37,23,0.009,0.039,0.5,0.005
20160112,도심권,중구,47,20,0.011,0.038,0.5,0.007
20160112,동북권,동대문구,51,22,0.013,0.035,0.8,0.006
20160112,서남권,금천구,43,25,0.01,0.039,0.6,0.006
20160112,서남권,영등포구,56,22,0.009,0.03,0.7,0.007
20160112,도심권,종로구,46,30,0.003,0.033,0.4,0.004
20160112,동북권,광진구,55,34,0.012,0.036,0.6,0.005
20160113,서남권,강서구,40,18,0.014,0.03,0.5,0.006
20160113,서북권,은평구,35,20,0.016,0.031,0.4,0.007
20160113,동남권,서초구,54,16,0.014,0.027,0.4,0.006
20160113,서남권,양천구,39,23,0.015,0.031,0.6,0.004
20160113,서남권,관악구,36,24,0.015,0.04,0.6,0.005
20160113,서남권,구로구,29,16,0.016,0.025,0.6,0.006
20160113,동북권,동대문구,39,19,0.012,0.032,0.8,0.006
20160113,도심권,용산구,29,19,0.012,0.032,0.4,0.005
20160113,서남권,영등포구,40,19,0.011,0.027,0.6,0.006
20160113,서북권,서대문구,37,18,0.015,0.039,0.6,0.004
20160113,동북권,중랑구,41,21,0.014,0.036,0.6,0.006
20160113,서남권,동작구,30,18,0.018,0.031,0.4,0.005
20160113,도심권,중구,35,16,0.015,0.032,0.4,0.007
20160113,동남권,강남구,38,19,0.016,0.034,0.5,0.005
20160113,동북권,도봉구,36,17,0.017,0.033,0.5,0.005
20160113,서북권,마포구,28,19,0.016,0.025,0.5,0.005
20160113,서남권,금천구,34,22,0.015,0.032,0.5,0.005
20160113,동북권,성동구,40,20,0.012,0.033,0.5,0.004
20160113,동남권,송파구,39,19,0.015,0.032,0.5,0.005
20160113,동북권,강북구,38,22,0.013,0.033,0.6,0.004
20160113,동북권,노원구,35,16,0.014,0.031,0.6,0.006
20160113,동북권,광진구,45,30,0.011,0.034,0.7,0.005
20160113,도심권,종로구,38,25,0.004,0.031,0.4,0.004
20160113,동남권,강동구,47,23,0.008,0.036,0.6,0.006
20160113,동북권,성북구,40,18,0.013,0.037,0.7,0.006
20160114,동북권,노원구,39,17,0.011,0.039,0.7,0.008
20160114,서남권,동작구,35,18,0.014,0.038,0.5,0.005
20160114,서남권,구로구,40,20,0.013,0.029,0.6,0.008
20160114,도심권,용산구,33,20,0.011,0.035,0.4,0.005
20160114,도심권,중구,42,18,0.013,0.038,0.5,0.008
20160114,동북권,성북구,44,20,0.011,0.041,0.7,0.008
20160114,동북권,중랑구,45,21,0.011,0.041,0.6,0.007
20160114,서남권,영등포구,48,21,0.009,0.031,0.7,0.007
20160114,서북권,은평구,37,18,0.015,0.033,0.5,0.007
20160114,서남권,양천구,46,26,0.012,0.035,0.6,0.005
20160114,서남권,강서구,47,20,0.01,0.036,0.5,0.007
20160114,서남권,금천구,41,23,0.012,0.037,0.6,0.006
20160114,서북권,마포구,31,21,0.014,0.029,0.5,0.006
20160114,서북권,서대문구,44,19,0.014,0.043,0.7,0.006
20160114,동남권,강동구,52,24,0.007,0.041,0.6,0.006
20160114,동북권,도봉구,39,18,0.012,0.042,0.6,0.005
20160114,서남권,관악구,42,25,0.012,0.045,0.6,0.006
20160114,동북권,강북구,41,23,0.01,0.04,0.7,0.005
20160114,동북권,동대문구,46,20,0.012,0.036,0.8,0.007
20160114,동남권,서초구,51,23,0.011,0.032,0.4,0.007
20160114,도심권,종로구,43,26,0.004,0.034,0.4,0.005
20160114,동남권,송파구,42,19,0.012,0.037,0.6,0.006
20160114,동북권,광진구,47,28,0.012,0.036,0.6,0.005
20160114,동남권,강남구,49,20,0.016,0.037,0.5,0.006
20160114,동북권,성동구,54,19,0.009,0.04,0.6,0.004
20160115,동남권,강동구,59,32,0.004,0.052,0.8,0.007
20160115,도심권,중구,47,24,0.008,0.051,0.7,0.008
20160115,동북권,노원구,52,22,0.006,0.051,0.9,0.008
20160115,도심권,용산구,40,28,0.007,0.045,0.6,0.005
20160115,동북권,광진구,58,41,0.005,0.05,0.8,0.005
20160115,서남권,강서구,57,28,0.004,0.052,0.8,0.007
20160115,서남권,양천구,59,38,0.006,0.05,0.8,0.005
20160115,서남권,영등포구,58,28,0.003,0.039,0.9,0.006
20160115,동남권,송파구,51,28,0.007,0.049,0.8,0.006
20160115,동북권,도봉구,56,31,0.005,0.057,0.9,0.006
20160115,도심권,종로구,52,40,0.005,0.048,0.5,0.006
20160115,서북권,은평구,42,26,0.012,0.04,0.6,0.007
20160115,동북권,성북구,51,29,0.007,0.055,1.1,0.008
20160115,서남권,동작구,44,27,0.01,0.051,0.6,0.005
20160115,서남권,금천구,46,30,0.011,0.045,0.7,0.006
20160115,동북권,성동구,54,26,0.006,0.049,0.7,0.005
20160115,동남권,강남구,51,26,0.007,0.048,0.6,0.006
20160115,동남권,서초구,48,26,0.006,0.04,0.6,0.007
20160115,서북권,마포구,41,29,0.008,0.04,0.7,0.007
20160115,동북권,동대문구,57,28,0.006,0.054,1.1,0.008
20160115,동북권,강북구,55,34,0.007,0.051,0.9,0.006
20160115,서남권,구로구,41,26,0.007,0.039,0.7,0.007
20160115,서북권,서대문구,48,26,0.01,0.055,0.7,0.006
20160115,동북권,중랑구,53,29,0.006,0.052,0.4,0.007
20160115,서남권,관악구,50,30,0.006,0.061,0.8,0.006
20160116,서북권,마포구,62,48,0.005,0.043,0.8,0.006
20160116,서남권,동작구,71,45,0.003,0.061,0.9,0.005
20160116,서남권,구로구,60,39,0.003,0.043,0.9,0.007
20160116,동남권,서초구,57,37,0.004,0.041,0.7,0.006
20160116,서북권,은평구,58,38,0.018,0.036,0.6,0.007
20160116,동북권,노원구,76,34,0.004,0.053,1,0.008
20160116,도심권,종로구,76,66,0.004,0.051,0.6,0.006
20160116,서북권,서대문구,64,37,0.015,0.043,0.7,0.005
20160116,동남권,송파구,58,34,0.007,0.042,0.8,0.006
20160116,동북권,중랑구,67,41,0.006,0.049,0.8,0.007
20160116,서남권,양천구,86,62,0.003,0.052,0.9,0.005
20160116,도심권,중구,67,35,0.004,0.055,0.9,0.007
20160116,서남권,강서구,70,37,0.002,0.053,0.8,0.006
20160116,서남권,영등포구,75,39,0.003,0.039,0.8,0.006
20160116,동북권,동대문구,75,39,0.004,0.054,1.2,0.007
20160116,동북권,광진구,65,49,0.01,0.037,0.7,0.005
20160116,동북권,도봉구,77,41,0.005,0.06,1,0.006
20160116,서남권,관악구,67,45,0.002,0.067,1,0.005
20160116,동북권,강북구,81,52,0.004,0.052,1.1,0.006
20160116,동남권,강남구,66,37,0.005,0.045,0.6,0.005
20160116,동북권,성북구,73,46,0.004,0.059,1.3,0.008
20160116,서남권,금천구,73,55,0.004,0.058,0.9,0.006
20160116,도심권,용산구,58,43,0.005,0.048,0.6,0.006
20160116,동남권,강동구,69,38,0.005,0.042,0.7,0.006
20160116,동북권,성동구,71,37,0.005,0.047,0.8,0.004
20160117,동북권,성동구,73,43,0.008,0.045,0.8,0.005
20160117,동남권,강동구,66,42,0.007,0.041,0.7,0.006
20160117,동남권,강남구,66,41,0.009,0.043,0.6,0.005
20160117,도심권,종로구,77,71,0.005,0.049,0.7,0.005
20160117,서남권,양천구,79,60,0.007,0.047,0.9,0.004
20160117,동북권,광진구,64,52,0.014,0.035,0.7,0.004
20160117,서남권,관악구,67,47,0.004,0.064,1,0.004
20160117,동남권,송파구,59,36,0.008,0.04,0.8,0.005
20160117,서남권,동작구,64,43,0.005,0.057,0.8,0.005
20160117,서북권,은평구,60,40,0.016,0.033,0.6,0.007
20160117,동남권,서초구,58,39,0.007,0.038,0.7,0.006
20160117,서남권,금천구,68,51,0.005,0.054,0.9,0.005
20160117,동북권,도봉구,80,46,0.007,0.056,1,0.007
20160117,동북권,성북구,75,51,0.006,0.058,1.3,0.007
20160117,서북권,마포구,63,50,0.008,0.041,0.8,0.006
20160117,서남권,구로구,60,42,0.005,0.041,0.9,0.006
20160117,동북권,동대문구,77,48,0.005,0.052,1.3,0.007
20160117,동북권,중랑구,64,43,0.011,0.043,0.8,0.007
20160117,도심권,용산구,58,46,0.008,0.043,0.6,0.005
20160117,서남권,강서구,78,48,0.003,0.049,0.8,0.006
20160117,동북권,노원구,83,39,0.003,0.053,1.1,0.008
20160117,도심권,중구,71,42,0.005,0.055,0.9,0.007
20160117,서북권,서대문구,68,43,0.02,0.042,0.7,0.006
20160117,서남권,영등포구,76,44,0.005,0.036,0.9,0.006
20160117,동북권,강북구,83,54,0.005,0.051,1.1,0.005
20160118,동북권,광진구,59,41,0.02,0.023,0.7,0.005
20160118,동남권,강남구,61,30,0.026,0.025,0.5,0.005
20160118,동북권,노원구,47,22,0.021,0.02,0.6,0.007
20160118,동남권,강동구,67,32,0.014,0.025,0.6,0.005
20160118,도심권,중구,57,27,0.021,0.024,0.6,0.006
20160118,서남권,동작구,49,29,0.022,0.026,0.5,0.004
